Taxon,Cluster
ERR907741_G3_35F_2007,321
ERR907107_G1_19A_1999,303
ERR907595_G3_19A_2006,303
ERR906947_G3_19A_2007,303
ERR907440_G1_19A_2000,303
ERR907278_G1_19A_1999,303
ERR907108_G1_19A_1999,303
ERR907113_G1_19A_1999,303
ERR907077_G1_19A_1998,303
ERR907105_G1_5_1999,303
ERR907633_G4_19A_2006,303
ERR907451_G1_18B_1998,49
ERR907063_G1_18B_1998,49
ERR907066_G1_18B_1998,49
ERR907293_G5_19F_2011,38
ERR907545_G3_19F_2007,38
ERR907540_G4_19F_2007,38
ERR907088_G1_19F_1998,38
ERR907283_G1_NT_1999,59
ERR907052_G1_NT_1998,59
ERR907319_G5_NT_2010,59
ERR907303_G5_NT_2012,59
ERR907401_G1_NT_1999,59
ERR907411_G1_NT_2000,59
ERR907091_G1_NT_1998,59
ERR907412_G1_NT_2000,59
ERR906970_G5_NT_2011,59
ERR907430_G1_22F_2000,229
ERR907429_G1_22F_2000,229
ERR907441_G1_22F_1998,229
ERR907214_G1_22F_1999,229
ERR907110_G1_22F_1999,229
ERR907733_G3_22F_2007,229
ERR907287_G1_22F_1999,229
ERR907048_G1_22F_1998,229
ERR907699_G4_22F_2007,229
ERR906959_G5_15C_2010,146
ERR907200_G5_15C_2011,146
ERR907298_G5_15C_2011,146
ERR907784_G3_15C_2007,146
ERR907098_G1_6B_1998,214
ERR907289_G1_6B_1999,214
ERR907380_G1_16F_1999,51
ERR907500_G2_16F_2006,51
ERR907653_G2_37_2007,50
ERR907673_G4_33A_2007,50
ERR907799_G3_37_2007,50
ERR907523_G2_37_2007,50
ERR907750_G3_37_2007,50
ERR907174_G5_37_2011,50
ERR907674_G4_7C_2007,292
ERR907160_G5_7C_2011,292
ERR907118_G5_7C_2011,292
ERR907162_G5_7C_2011,292
ERR907317_G5_7C_2010,292
ERR907356_G5_7C_2011,292
ERR907594_G4_16F_2006,196
ERR907711_G2_16F_2007,196
ERR907374_G5_16F_2011,196
ERR907362_G5_16F_2011,196
ERR907677_G2_1_2007,32
ERR907659_G2_1_2006,32
ERR907112_G1_1_1999,32
ERR907806_G3_1_2007,32
ERR907212_G1_1_1999,32
ERR907492_G4_3_2006,279
ERR907134_G5_3_2010,279
ERR907786_G2_3_2007,279
ERR907482_G4_3_2007,279
ERR907857_G3_3_2007,279
ERR907478_G2_37_2007,125
ERR907219_G1_33A_1998,125
ERR907796_G2_37_2007,125
ERR907862_G2_37_2008,125
ERR907090_G1_9I_1998,439
ERR907250_G1_9I_1999,439
ERR907071_G1_9I_1998,439
ERR907454_G1_9I_1998,439
ERR907096_G1_9I_1998,439
ERR907816_G2_5_2007,10
ERR906966_G5_13_2010,388
ERR907054_G1_13_1998,388
ERR906976_G5_13_2011,388
ERR907095_G1_13_1998,388
ERR907286_G1_8_1999,114
ERR907588_G3_8_2006,114
ERR907751_G3_7A_2007,19
ERR907834_G4_7F_2007,19
ERR907404_G1_7A_1999,19
ERR907573_G1_10A_1999,415
ERR907148_G5_NT_2010,1159
ERR907753_G3_NT_2007,1159
ERR907754_G2_NT_2007,1159
ERR907667_G4_10F_2007,678
ERR907781_G2_10F_2008,678
ERR907525_G3_23B_2007,679
ERR907526_G2_5_2007,679
ERR907371_G5_10A_2011,53
ERR907266_G1_NT_1999,1160
ERR907419_G1_NT_2000,1160
ERR906982_G5_NT_2011,1161
ERR907347_G5_NT_2011,1161
ERR907383_G1_20_1999,246
ERR907151_G5_11A_2010,314
ERR907779_G2_15A_2008,1022
ERR907226_G1_6B_1998,1023
ERR907275_G1_6A_1999,62
ERR907486_G2_22F_2006,368
