Taxon,Cluster
ERR056777,9
ERR054366,9
ERR060013,9
ERR067840,9
ERR064160,9
ERR048154,9
ERR063895,9
ERR054510,9
ERR067920,9
ERR051545,9
ERR064006,9
ERR051611,9
ERR056721,9
ERR066342,9
ERR047919,9
ERR048115,9
ERR084180,9
ERR057889,9
ERR057985,9
ERR054641,9
ERR054476,9
ERR063902,9
ERR048194,9
ERR051624,9
ERR051616,99
ERR056779,99
ERR052586,99
ERR049117,99
ERR039619,99
ERR084300,99
ERR273516,99
ERR066278,99
ERR084171,99
ERR064144,99
ERR066300,99
ERR054541,99
ERR069681,99
ERR048130,99
ERR047949,99
ERR048152,99
ERR051670,99
ERR084264,99
ERR051664,99
ERR047973,99
ERR052624,99
ERR050062,99
ERR039643,99
ERR048165,99
ERR039620,99
ERR054306,99
ERR049107,99
ERR056699,99
ERR067823,99
ERR050063,99
ERR084307,99
ERR052627,99
ERR057885,99
ERR052626,99
ERR054515,99
ERR039634,99
ERR057886,99
ERR066217,99
ERR084194,99
ERR066333,99
ERR063944,99
ERR084227,99
ERR051614,99
ERR057877,99
ERR066302,99
ERR054489,99
ERR064158,99
ERR059966,99
ERR047974,99
ERR047948,99
ERR048008,99
ERR054519,99
ERR057943,99
ERR054520,99
ERR072204,99
ERR054625,126
ERR059981,126
ERR054296,126
ERR069649,126
ERR052592,126
ERR054504,126
ERR054505,126
ERR067812,126
ERR064212,126
ERR051648,126
ERR054628,126
ERR056794,126
ERR049958,126
ERR051433,126
ERR084304,126
ERR054554,126
ERR054531,126
ERR054235,126
ERR054284,126
ERR066247,126
ERR051667,126
ERR049083,126
ERR054642,126
ERR063803,126
ERR060016,126
ERR047975,126
ERR066203,126
ERR051430,126
ERR048141,126
ERR054604,126
ERR066322,126
ERR051516,126
ERR054233,126
ERR056816,126
ERR054364,126
ERR057953,126
ERR054356,126
ERR063887,126
ERR047915,126
ERR060032,126
ERR039613,126
ERR048016,126
ERR054283,126
ERR048057,126
ERR064075,126
ERR047909,126
ERR047979,126
ERR054354,126
ERR054281,126
ERR051668,126
ERR049091,126
ERR067927,37
ERR048120,37
ERR067813,37
ERR050047,37
ERR067926,37
ERR067892,37
ERR054540,37
ERR063858,37
ERR049953,37
ERR054240,37
ERR048160,37
ERR054626,37
ERR051428,59
ERR054437,59
ERR057797,59
ERR056724,59
ERR056786,59
ERR069589,59
ERR050014,59
ERR054578,59
ERR063822,59
ERR057911,59
ERR066360,59
ERR059973,59
ERR056854,59
ERR066289,59
ERR049984,59
ERR054418,59
ERR047978,59
ERR069612,59
ERR049939,59
ERR060040,59
ERR069675,59
ERR056832,59
ERR052619,59
ERR063825,59
ERR063891,59
ERR048153,59
ERR048026,59
ERR048069,59
ERR054459,59
ERR054545,59
ERR273539,59
ERR063964,59
ERR067930,59
ERR039614,59
ERR054620,59
ERR072223,59
ERR049116,59
ERR049084,59
ERR069587,59
ERR049940,59
ERR054467,59
ERR048083,59
ERR039615,59
ERR063787,59
ERR064162,59
ERR050023,59
ERR039592,59
ERR056880,120
ERR067891,120
ERR064216,120
ERR039604,120
ERR051447,120
ERR084198,120
ERR069657,120
ERR084204,120
ERR067819,120
ERR054326,120
ERR066334,120
ERR048182,120
ERR057901,120
ERR066230,120
ERR063940,120
ERR084186,120
ERR059979,120
ERR066248,120
ERR051465,120
ERR067844,120
ERR066347,120
ERR066314,120
ERR059989,120
ERR064184,120
ERR084182,120
ERR072189,120
ERR054513,120
ERR072186,120
ERR066228,120
ERR064026,120
ERR067818,120
ERR064007,120
ERR049124,120
ERR084192,120
ERR069618,120
ERR054624,120
ERR048181,120
ERR052645,120
ERR063979,120
ERR048095,120
ERR054368,120
ERR066366,120
ERR063951,120
ERR057770,77
ERR057952,77
ERR050025,77
ERR051579,77
ERR054514,77
ERR057769,77
ERR056759,13
ERR047944,121
ERR048113,121
ERR051546,121
ERR056851,121
ERR048000,121
ERR048124,121
ERR273522,121
ERR054525,121
ERR052639,121
ERR066280,121
ERR064149,121
ERR084193,121
ERR051470,121
ERR054431,121
ERR273497,121
ERR057914,121
ERR051492,121
ERR049126,121
ERR057907,121
ERR054376,121
ERR039606,121
ERR054615,121
ERR049972,121
ERR064079,121
ERR039607,121
ERR052641,121
ERR057842,121
ERR054288,121
ERR051571,121
ERR069640,45
ERR057780,45
ERR051552,45
ERR072187,45
ERR056839,45
ERR064222,45
ERR057928,45
ERR059987,45
ERR064014,45
ERR063798,45
ERR057810,45
ERR051634,45
ERR072233,45
ERR048029,45
ERR063874,45
ERR066268,45
ERR067906,45
ERR063835,45
ERR048025,129
ERR051482,129
ERR056758,129
ERR057782,129
ERR050034,129
ERR056838,129
ERR064200,129
ERR050073,129
ERR064099,129
ERR273526,129
ERR048193,129
ERR067780,129
ERR054585,129
ERR047980,129
ERR072178,129
ERR067797,129
ERR063982,129
ERR054406,129
ERR063941,129
ERR059990,129
ERR067907,129
ERR069595,129
ERR050050,129
ERR064186,129
ERR072211,129
ERR072214,129
ERR064169,129
ERR063957,129
ERR067952,129
ERR067924,129
ERR064027,129
ERR067917,129
ERR273493,129
ERR049989,164
ERR048191,164
ERR066363,164
ERR051623,164
ERR054512,164
ERR039630,164
ERR056798,164
ERR047922,164
ERR052594,164
ERR064050,164
ERR054606,164
ERR039625,164
ERR273505,164
ERR048101,164
ERR039571,164
ERR051565,164
ERR054425,164
ERR066362,164
ERR067820,164
ERR056822,164
ERR064092,164
ERR054362,164
ERR039593,164
ERR063906,164
ERR051506,164
ERR047954,164
ERR054260,164
ERR051443,164
ERR054587,164
ERR054627,147
ERR054223,147
ERR051538,147
ERR072219,147
ERR072208,147
ERR054275,147
ERR057815,147
ERR067945,147
ERR084209,147
ERR067877,147
ERR063815,147
ERR067937,147
ERR084208,147
ERR048105,147
ERR063981,147
ERR067890,147
ERR064181,147
ERR054325,147
ERR072195,147
ERR052587,147
ERR054477,147
ERR069593,147
ERR084228,147
ERR063844,147
ERR056728,147
ERR084267,147
ERR052630,147
ERR063847,147
ERR072200,147
ERR067958,147
ERR054412,168
ERR066254,168
ERR050022,168
ERR063865,168
ERR064153,168
ERR057768,168
ERR054571,168
ERR067841,168
ERR067880,168
ERR049993,168
ERR057816,168
ERR063821,168
ERR048015,168
ERR054353,168
ERR054448,168
ERR054623,168
ERR066176,168
ERR051649,168
ERR054287,168
ERR066308,168
ERR054561,168
ERR066328,168
ERR051544,168
ERR054317,168
ERR067946,168
ERR084210,168
ERR056785,168
ERR064152,168
ERR066216,168
ERR056763,28
ERR056698,28
ERR054552,28
ERR049105,28
ERR054272,28
ERR066296,28
ERR056768,28
ERR052595,28
ERR054224,28
ERR066229,90_983
ERR047969,90_983
ERR084247,90_983
ERR056776,90_983
ERR054450,90_983
ERR047898,90_983
ERR063950,90_983
ERR054516,90_983
ERR051642,90_983
ERR066336,90_983
ERR057968,90_983
ERR049114,90_983
ERR056875,115
ERR051415,115
ERR054535,115
ERR051464,115
ERR066232,115
ERR054322,115
ERR054617,115
ERR051661,115
ERR063924,115
ERR063933,115
ERR057778,115
ERR049986,115
ERR066344,115
ERR066223,115
ERR052616,115
ERR064210,115
ERR051414,115
ERR048146,115
ERR054568,115
ERR051463,115
ERR054407,115
ERR273533,115
ERR054401,115
ERR066324,115
ERR063930,115
ERR060038,115
ERR064126,88
ERR084222,88
ERR054432,88
ERR056877,88
ERR063797,88
ERR084298,88
ERR064148,88
ERR051580,88
ERR056889,88
ERR051500,88
ERR052631,88
ERR054419,88
ERR057868,88
ERR054497,88
ERR069616,88
ERR067785,88
ERR066193,88
ERR054392,88
ERR056778,88
ERR051533,88
ERR064217,88
ERR064037,88
ERR054316,88
ERR048144,88
ERR051639,193
ERR048201,193
ERR067814,193
ERR084218,193
ERR057852,193
ERR072218,193
ERR057840,193
ERR051448,193
ERR066179,193
ERR054228,193
ERR039637,193
ERR050030,193
ERR051638,193
ERR054394,193
ERR064038,193
ERR059997,193
ERR066227,193
ERR047939,193
ERR051496,193
ERR048125,193
ERR064199,193
ERR048183,193
ERR064130,193
ERR066269,202
ERR060021,202
ERR051469,202
ERR047989,202
ERR048024,202
ERR048067,202
ERR052638,202
ERR069650,202
ERR048168,202
ERR063908,202
ERR072241,202
ERR047895,202
ERR057765,202
ERR047906,202
ERR084251,202
ERR052584,202
ERR047946,202
ERR049098,202
ERR051468,202
ERR047908,202
ERR048034,202
ERR054358,202
ERR063794,202
ERR052646,177
ERR060018,177
ERR050059,177
ERR047970,177
ERR047971,177
ERR054583,177
ERR048175,177
ERR054434,177
ERR054261,177
ERR051460,177
ERR047953,177
ERR047993,177
ERR060001,177
ERR050070,177
ERR054295,177
ERR056770,177
ERR048005,177
ERR052591,177
ERR063831,177
ERR056772,177
ERR054279,177
ERR049941,177
ERR054297,177
ERR051450,3
ERR066185,3
ERR049957,3
ERR064156,3
ERR048198,3
ERR051449,3
ERR048056,3
ERR273551,3
ERR054307,3
ERR069588,3
ERR063948,3
ERR273536,3
ERR059964,171
ERR066340,171
ERR049988,171
ERR084317,171
ERR057841,171
ERR066242,171
ERR084245,171
ERR054384,171
ERR064161,171
ERR066343,171
ERR054292,171
ERR056865,171
ERR054242,171
ERR084316,171
ERR060041,171
ERR084289,171
ERR273542,171
ERR054471,171
ERR063970,171
ERR056795,219
ERR057948,219
ERR067821,219
ERR064125,219
ERR067848,219
ERR064117,219
ERR066226,219
ERR069682,219
ERR056830,219
ERR051615,219
ERR066350,219
ERR056760,219
ERR064110,219
ERR069591,219
ERR067824,219
ERR067935,219
ERR054426,219
ERR064115,219
ERR084282,16
ERR066276,16
ERR057857,16
ERR057933,16
ERR057963,16
ERR057990,16
ERR084258,16
ERR057849,16
ERR060012,16
ERR063837,16
ERR072225,16
ERR051563,16
ERR067882,226
ERR054341,226
ERR047920,226
ERR054536,226
ERR047936,226
ERR084164,226
ERR047941,226
ERR050079,226
ERR064218,226
ERR051526,226
ERR057976,226
ERR057962,226
ERR049080,226
ERR047937,226
ERR067779,226
ERR051423,226
ERR048142,226
ERR050078,226
ERR052578,226
ERR063962,203
ERR051672,203
ERR054303,203
ERR048190,203
ERR056848,203
ERR048055,203
ERR049946,203
ERR048177,203
ERR050064,203
ERR051528,203
ERR047938,203
ERR048099,203
ERR049079,203
ERR051495,203
ERR039612,203
ERR051619,203
ERR048093,203
ERR049959,203
ERR050077,145
ERR051637,145
ERR050003,145
ERR047966,145
ERR054348,145
ERR051554,145
ERR069601,145
ERR072232,145
ERR051628,145
ERR051537,145
ERR064173,145
ERR063882,145
ERR063870,145
ERR054395,145
ERR060050,145
ERR084243,145
ERR066332,145
ERR056843,54
ERR054385,54
ERR066211,54
ERR057977,54
ERR054538,54
ERR056883,54
ERR066234,54
ERR051656,54
ERR054521,54
ERR051503,54
ERR066204,236
ERR054651,236
ERR048004,236
ERR047904,236
ERR054499,236
ERR072244,236
ERR056688,236
ERR064022,236
ERR054458,236
ERR056823,236
ERR049976,236
ERR047903,236
ERR054553,236
ERR047942,236
ERR054610,236
ERR273492,236
ERR056821,236
ERR054302,236
ERR056893,244
ERR059994,244
ERR064194,244
ERR057859,244
ERR054446,244
ERR050044,244
ERR056800,244
ERR039582,244
ERR054502,244
ERR054315,244
ERR066290,244
ERR057775,244
ERR064193,244
ERR051636,244
ERR054645,244
ERR059984,244
ERR054539,235
ERR064087,235
ERR054640,235
ERR067954,235
ERR067852,235
ERR059957,235
ERR064000,235
ERR057794,235
ERR060022,235
ERR056874,235
ERR066243,235
ERR054310,235
ERR057762,235
ERR273519,235
ERR057874,235
ERR051551,235
ERR067849,235
ERR050004,254
ERR084259,254
ERR039577,254
ERR064188,254
ERR054386,254
ERR054337,254
ERR050009,254
ERR049965,254
ERR056782,254
ERR039611,254
ERR051609,254
ERR054481,254
ERR063967,254
ERR067792,254
ERR084253,254
ERR063846,254
ERR067826,254
ERR057910,176
ERR056715,176
ERR057879,176
ERR067775,176
ERR063789,176
ERR066236,176
ERR066237,176
ERR064147,176
ERR057945,176
ERR066189,176
ERR069606,176
ERR067925,176
ERR051417,176
ERR084213,176
ERR069661,176
ERR067950,176
ERR054575,211
ERR051588,211
ERR039627,211
ERR039628,211
ERR066353,211
ERR067832,211
ERR054409,211
ERR067899,211
ERR064215,211
ERR084291,211
ERR066354,211
ERR067898,211
ERR067951,211
ERR054382,211
ERR048132,211
ERR054361,211
ERR066194,39
ERR064233,39
ERR064089,39
ERR066325,39
ERR059998,39
ERR056781,39
ERR069636,39
ERR067806,39
ERR064085,39
ERR066358,39
ERR067828,39
ERR084301,253
ERR054548,253
ERR069663,253
ERR273512,253
ERR057866,253
ERR066222,253
ERR066231,253
ERR072199,253
ERR072245,253
ERR048089,253
ERR039639,253
ERR084302,253
ERR273511,253
ERR048010,253
ERR063959,253
ERR054282,14
ERR048063,14
ERR048003,14
ERR051605,14
ERR056793,14
ERR063868,225
ERR063800,225
ERR057940,225
ERR049090,225
ERR273550,225
ERR066263,225
ERR063994,225
ERR039646,225
ERR048065,225
ERR052588,225
ERR050011,225
ERR054457,225
ERR057823,225
ERR054592,218
ERR047964,218
ERR067768,218
ERR048052,218
ERR050051,218
ERR051612,218
ERR052582,218
ERR060027,218
ERR056852,218
ERR039596,218
ERR039569,218
ERR057882,285
ERR050018,285
ERR069671,285
ERR064005,285
ERR063888,285
ERR064094,285
ERR051566,285
ERR064001,285
ERR054607,285
ERR057836,285
ERR056686,285
ERR051548,285
ERR050013,285
ERR056862,269
ERR067885,269
ERR084225,269
ERR069631,269
ERR051511,269
ERR054436,269
ERR054474,269
ERR056855,269
ERR063904,269
ERR069628,269
ERR064081,269
ERR084155,269
ERR052633,268
ERR039597,268
ERR054270,268
ERR056834,268
ERR049101,268
ERR047912,268
ERR057944,268
ERR049096,268
ERR063859,268
ERR039580,268
ERR048074,268
ERR052599,268
ERR057996,268
ERR054333,183
ERR052636,183
ERR048014,183
ERR052600,183
ERR066253,183
ERR048062,183
ERR048119,183
ERR054347,183
ERR054243,183
ERR054452,183
ERR063978,183
ERR039655,183
ERR052608,10
ERR048167,10
ERR048139,10
ERR064008,10
ERR066355,10
ERR067846,10
ERR084189,10
ERR054237,10
ERR047976,10
ERR047959,10
ERR069647,87
ERR048129,246
ERR063918,246
ERR048179,246
ERR049936,246
ERR049955,246
ERR047926,246
ERR273528,246
ERR060007,246
ERR048192,246
ERR056892,246
ERR066326,246
ERR066202,246
ERR054523,161
ERR066265,161
ERR066359,161
ERR066214,161
ERR054250,161
ERR048186,161
ERR056765,161
ERR064231,161
ERR048017,161
ERR273531,161
ERR050069,20
ERR051646,20
ERR049089,20
ERR054439,20
ERR052580,20
ERR060039,20
ERR056802,20
ERR048038,20
ERR051418,125
ERR057802,125
ERR063975,125
ERR048066,125
ERR066301,125
ERR048019,125
ERR050058,125
ERR051486,125
ERR066249,125
ERR054557,125
ERR048150,125
ERR063804,220
ERR051573,220
ERR051645,220
ERR048104,220
ERR056809,220
ERR050071,220
ERR048117,220
ERR051603,220
ERR273495,220
ERR039586,220
ERR048204,220
ERR047984,220
ERR051484,2
ERR039645,2
ERR048189,2
ERR072224,2
ERR052621,2
ERR048064,2
ERR047999,286
ERR049969,286
ERR051529,286
ERR047962,286
ERR039598,286
ERR048108,286
ERR048137,286
ERR273506,286
ERR051674,286
ERR052634,286
ERR039600,265
ERR051601,265
ERR054480,265
ERR047916,265
ERR067910,265
ERR051654,265
ERR054593,265
ERR047905,265
ERR054304,265
ERR064072,265
ERR084295,133
ERR051472,133
ERR039616,133
ERR051535,133
ERR056878,133
ERR273509,133
ERR056895,133
ERR052618,133
ERR063790,296
ERR064164,296
ERR054369,296
ERR069677,296
ERR064023,296
ERR039574,296
ERR054359,296
ERR051640,296
ERR066327,296
ERR048088,106
ERR048176,106
ERR057851,106
ERR067836,106
ERR051479,106
ERR049120,124
ERR084185,124
ERR054274,353
ERR051630,353
ERR049095,353
ERR039640,353
ERR048072,353
ERR039595,353
ERR048114,353
ERR039568,353
ERR054574,148
ERR051439,148
ERR054609,148
ERR059986,148
ERR064159,66
ERR067851,66
ERR049108,66
ERR048079,66
ERR048076,66
ERR273494,66
ERR048116,66
ERR050026,111
ERR048081,111
ERR069623,371
ERR066250,371
ERR067953,371
ERR273518,371
ERR063866,371
ERR067878,371
ERR039561,393
ERR039599,393
ERR047896,393
ERR049111,393
ERR039575,393
ERR048128,393
ERR048187,392
ERR048061,392
ERR052585,392
ERR048097,392
ERR049086,392
ERR051522,392
ERR054298,319
ERR048133,319
ERR051466,319
ERR056775,319
ERR063998,262
ERR057897,262
ERR057966,262
ERR069600,262
ERR054612,108
ERR064034,108
ERR054455,108
ERR056701,108
ERR054293,108
ERR057881,352
ERR049999,352
ERR057936,352
ERR067940,352
ERR064136,352
ERR064201,416
ERR051532,416
ERR050054,416
ERR051534,416
ERR057795,416
ERR060047,359
ERR054555,359
ERR057850,359
ERR051540,359
ERR051518,359
ERR048053,417
ERR069599,417
ERR067893,417
ERR050035,417
ERR047940,417
ERR051461,356
ERR084162,453
ERR064098,453
ERR069639,453
ERR067886,453
ERR063832,317
ERR064096,317
ERR063956,317
ERR051587,317
ERR057878,433
ERR056870,433
ERR063877,433
ERR066356,433
ERR054509,455
ERR049967,455
ERR047907,455
ERR050060,455
ERR048199,422
ERR066255,422
ERR039588,422
ERR039576,422
ERR084159,349
ERR072185,349
ERR067883,349
ERR084248,349
ERR051591,259
ERR054230,259
ERR072205,510
ERR072220,510
ERR072198,510
ERR069603,511
ERR066199,511
ERR064205,511
ERR067796,512
ERR051523,512
ERR069635,512
ERR056811,513
ERR057809,513
ERR051431,513
ERR048109,454
ERR051512,454
ERR059999,454
ERR050043,586
ERR051421,586
ERR039651,586
ERR066335,229
ERR066235,229
ERR084246,229
ERR054473,337
ERR039566,337
ERR039565,337
ERR054533,425
ERR048077,425
ERR047914,58
ERR054328,283
ERR054485,283
ERR048205,173
ERR051498,1159
ERR056722,1159
ERR084170,1159
ERR084187,580
ERR084217,580
ERR067789,581
ERR069641,581
ERR066365,582
ERR057909,582
ERR054537,583
ERR056803,583
ERR051625,584
ERR052611,584
ERR049995,587
ERR049970,587
ERR049949,588
ERR051436,588
ERR047899,523
ERR039626,523
ERR039563,309
ERR039573,157
ERR069664,724
ERR069674,725
ERR067825,729
ERR063905,731
ERR060025,732
ERR057978,734
ERR057906,735
ERR057814,736
ERR057821,737
ERR054350,738
ERR054324,739
ERR051513,740
ERR060043,585
ERR052579,741
ERR273496,589
ERR049082,743
ERR049092,744
ERR048094,745
ERR039622,749
ERR039605,750
ERR039578,752
ERR039560,753
ERR060030,524
ERR047925,365
ERR051593,187
ERR089621,1160
ERR056690,1161
ERR051547,1162
ERR051499,1163
ERR050017,1164
ERR039649,1165
ERR039581,1166
